Time,hour,minute,second,X-axis (g),Y-axis (g),Z-axis (g),Locomotion_Chloe,Feeding_Chloe,Locomotion_Steven,Feeding_Steven,IteragreementLocom,IteragreementFeeding
15:24:10,15,24,10,0.328125,0.777344,-0.835938,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:11,15,24,11,0.289063,0.679688,-0.558594,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:12,15,24,12,0.015625,0.917969,-0.179688,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:13,15,24,13,0.574219,0.570313,-0.121094,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:14,15,24,14,0.726563,0.65625,0.148438,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:15,15,24,15,0.253906,0.878906,-0.46875,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:16,15,24,16,0.089844,0.789063,-0.027344,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:17,15,24,17,0.324219,0.859375,-0.050781,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:18,15,24,18,0.53125,0.652344,0.019531,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:19,15,24,19,0.6875,0.75,-0.195313,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:20,15,24,20,0.476563,0.917969,0,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:21,15,24,21,0.59375,0.652344,-0.359375,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:22,15,24,22,0.339844,0.539063,0.253906,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:23,15,24,23,0.292969,0.851563,0.039063,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:24,15,24,24,0.304688,0.804688,0.128906,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:25,15,24,25,0.386719,0.816406,0.101563,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:26,15,24,26,0.578125,0.675781,0.039063,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:27,15,24,27,0.585938,0.6875,0.085938,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:28,15,24,28,0.386719,0.566406,-0.097656,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:29,15,24,29,0.617188,0.628906,0.183594,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:30,15,24,30,0.074219,1.210938,-0.203125,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:31,15,24,31,0.519531,0.753906,-0.058594,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:32,15,24,32,0.558594,0.527344,-0.171875,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:33,15,24,33,0.609375,0.386719,-0.371094,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:34,15,24,34,0.738281,0.773438,0.050781,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:35,15,24,35,0.699219,0.484375,-0.164063,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:36,15,24,36,0.574219,0.660156,-0.222656,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:37,15,24,37,0.582031,0.808594,-0.019531,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:38,15,24,38,0.117188,0.605469,-0.152344,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:39,15,24,39,0.394531,1.175781,0.210938,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:40,15,24,40,0.589844,0.738281,-0.152344,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:41,15,24,41,0.425781,0.730469,-0.335938,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:42,15,24,42,0.507813,0.714844,0.121094,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:43,15,24,43,0.597656,0.621094,-0.21875,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:44,15,24,44,0.949219,1.019531,-0.238281,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:45,15,24,45,0.695313,0.660156,-0.191406,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:46,15,24,46,0.683594,0.507813,-0.070313,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:47,15,24,47,0.941406,0.738281,-0.140625,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:48,15,24,48,0.832031,0.925781,-0.296875,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:49,15,24,49,0.558594,0.65625,-0.28125,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:50,15,24,50,0.386719,0.53125,-0.148438,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:51,15,24,51,0.429688,0.675781,-0.332031,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:52,15,24,52,0.445313,0.679688,-0.382813,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:53,15,24,53,0.476563,0.792969,-0.292969,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:54,15,24,54,0.308594,0.726563,-0.515625,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:55,15,24,55,0.179688,0.703125,-0.507813,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:56,15,24,56,0.210938,0.828125,-0.46875,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:57,15,24,57,0.390625,0.804688,0.101563,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:58,15,24,58,0.503906,0.804688,-0.011719,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:24:59,15,24,59,0.371094,0.652344,0.125,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:00,15,25,0,0.640625,0.625,0,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:01,15,25,1,0.59375,0.457031,0.191406,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:02,15,25,2,0.449219,0.480469,0.101563,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:03,15,25,3,-0.046875,0.820313,-0.613281,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:04,15,25,4,0.191406,0.730469,-0.484375,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:05,15,25,5,0.292969,0.734375,-0.535156,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:06,15,25,6,0.230469,0.824219,-0.734375,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:07,15,25,7,0.21875,0.792969,-0.460938,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:08,15,25,8,0.078125,0.769531,-0.601563,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:09,15,25,9,-0.011719,0.796875,-0.085938,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:10,15,25,10,0.507813,0.730469,-0.105469,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:11,15,25,11,0.714844,0.609375,-0.222656,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:12,15,25,12,0.839844,0.691406,0.03125,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:13,15,25,13,0.753906,0.632813,0.570313,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:14,15,25,14,0.546875,0.539063,0.03125,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:15,15,25,15,0.488281,0.546875,0.070313,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:16,15,25,16,0.441406,0.746094,0.046875,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:17,15,25,17,0.570313,0.773438,0.152344,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:18,15,25,18,0.570313,0.507813,0.210938,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:19,15,25,19,0.84375,0.769531,0.167969,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:20,15,25,20,0.527344,0.675781,0.097656,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:21,15,25,21,0.652344,0.554688,-0.128906,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:22,15,25,22,0.546875,0.632813,0.242188,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:23,15,25,23,0.5,0.78125,-0.214844,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:24,15,25,24,0.703125,0.769531,-0.195313,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:25,15,25,25,0.722656,0.9375,-0.191406,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:26,15,25,26,0.503906,0.59375,0.046875,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:27,15,25,27,0.515625,0.648438,0.003906,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:28,15,25,28,0.367188,0.882813,-0.03125,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:29,15,25,29,0.621094,0.644531,-0.070313,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:30,15,25,30,0.578125,0.730469,0.007813,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:31,15,25,31,0.632813,0.789063,0.03125,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:32,15,25,32,0.710938,0.699219,-0.226563,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:33,15,25,33,0.46875,0.65625,-0.15625,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:34,15,25,34,0.535156,0.695313,0.027344,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:35,15,25,35,0.613281,0.53125,-0.039063,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:36,15,25,36,0.824219,0.640625,-0.167969,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:37,15,25,37,0.6875,0.644531,-0.109375,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:38,15,25,38,0.667969,0.441406,-0.378906,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:39,15,25,39,0.574219,0.554688,0.035156,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:40,15,25,40,0.605469,0.699219,0.082031,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:41,15,25,41,0.472656,0.65625,0.101563,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:42,15,25,42,0.101563,1.070313,0.230469,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:43,15,25,43,-0.0625,1.039063,0.289063,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:44,15,25,44,0.097656,1.109375,-0.019531,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:45,15,25,45,0.371094,0.800781,-0.230469,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:46,15,25,46,0.46875,0.738281,-0.003906,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:47,15,25,47,0.546875,0.578125,-0.195313,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:48,15,25,48,0.269531,1.003906,0.125,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:49,15,25,49,0.429688,0.960938,-0.105469,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:50,15,25,50,0.550781,0.761719,-0.082031,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:51,15,25,51,0.605469,0.695313,0.074219,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:52,15,25,52,0.515625,0.664063,0.183594,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:53,15,25,53,0.386719,0.34375,0.09375,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:54,15,25,54,0.546875,0.644531,0.171875,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:55,15,25,55,0.742188,0.746094,-0.140625,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:56,15,25,56,0.558594,0.40625,-0.082031,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:57,15,25,57,0.789063,0.574219,0.25,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:58,15,25,58,0.566406,0.761719,-0.367188,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:25:59,15,25,59,0.539063,0.84375,-0.132813,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:00,15,26,0,0.464844,0.9375,-0.300781,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:01,15,26,1,0.339844,1.144531,-0.136719,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:02,15,26,2,0.34375,0.917969,-0.121094,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:03,15,26,3,0.34375,0.820313,-0.058594,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:04,15,26,4,0.136719,0.890625,-0.21875,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:05,15,26,5,0.210938,0.796875,0.1875,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:06,15,26,6,0.359375,0.839844,0.160156,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:07,15,26,7,0.207031,0.972656,0.09375,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:08,15,26,8,0.546875,1.132813,0.3125,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:09,15,26,9,0.671875,0.988281,-0.257813,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:10,15,26,10,0.273438,1.027344,-0.332031,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:11,15,26,11,0.160156,0.886719,0.09375,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:12,15,26,12,0.175781,0.878906,0.0625,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:13,15,26,13,0.222656,0.734375,0.3125,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:14,15,26,14,0.210938,1.035156,0.105469,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:15,15,26,15,0.015625,0.863281,0.195313,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:16,15,26,16,-0.003906,0.753906,0.144531,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:17,15,26,17,-0.003906,0.691406,0.132813,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:18,15,26,18,0.078125,0.792969,0.078125,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:19,15,26,19,0.183594,0.851563,0.042969,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:20,15,26,20,0.226563,0.972656,-0.097656,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:21,15,26,21,0.222656,0.738281,-0.179688,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:22,15,26,22,-0.078125,0.925781,0.078125,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:23,15,26,23,-0.074219,0.78125,0.101563,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:24,15,26,24,0.054688,1.003906,0.175781,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:25,15,26,25,0.121094,1.210938,0.089844,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:26,15,26,26,0.015625,1.019531,-0.019531,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:27,15,26,27,-0.351563,0.691406,0.082031,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:28,15,26,28,-0.199219,0.898438,-0.066406,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:29,15,26,29,0.15625,0.957031,-0.191406,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:30,15,26,30,0.058594,0.949219,0.03125,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:31,15,26,31,0.039063,0.898438,0.070313,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:32,15,26,32,0.210938,0.929688,0.0625,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:33,15,26,33,0.261719,0.832031,0.027344,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:34,15,26,34,0.28125,0.871094,0.019531,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:35,15,26,35,0.550781,0.824219,-0.132813,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:36,15,26,36,0.472656,0.933594,-0.164063,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:37,15,26,37,0.386719,0.8125,-0.730469,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:38,15,26,38,0.0625,0.730469,-0.320313,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:39,15,26,39,0.210938,1.003906,-0.3125,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:40,15,26,40,0.558594,0.882813,0.320313,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:41,15,26,41,0.605469,0.703125,0.152344,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:42,15,26,42,0.339844,0.660156,-0.253906,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:43,15,26,43,0.578125,0.8125,-0.097656,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:44,15,26,44,0.472656,0.78125,-0.148438,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:45,15,26,45,0.222656,0.785156,-0.527344,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:46,15,26,46,0.539063,0.898438,0.121094,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:47,15,26,47,0.03125,0.695313,-0.660156,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:48,15,26,48,0.214844,0.824219,-0.433594,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:49,15,26,49,0.109375,0.761719,-0.578125,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:50,15,26,50,-0.078125,0.75,-0.371094,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:51,15,26,51,0.398438,1.609375,0.183594,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:52,15,26,52,0.410156,1.023438,-1.117188,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:53,15,26,53,0.722656,0.566406,0.175781,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:54,15,26,54,0.8125,1.261719,0.019531,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:55,15,26,55,0.335938,0.660156,-0.183594,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:56,15,26,56,-0.078125,0.804688,-0.246094,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
15:26:57,15,26,57,0.234375,0.921875,-0.503906,Standing,Eating,Standing,Eating,StandingStanding,EatingEating
